Fecha;ICA_diario_avg;Temperatura;Velocidad.del.viento;Precipitacion;Radiacion.solar;NOx;PM10;O3
2024-08-25;2;26.6;2.1;0;189;6;12;51
2024-08-26;2;26.7;1.4;0;243;13;9;56
2024-08-27;2;27;1.7;0;265;20;10;56
2024-08-28;2;27;2.1;0;182;15;9;63
2024-08-29;2;26.9;1.1;0;211;22;9;61
2024-08-30;2;26.7;1.2;0;160;17;10;63
2024-08-31;2;26.9;0.8;0;217;10;9;61
2024-09-01;2;26.7;0.9;0.4;195;7;11;58
2024-09-02;2;26.3;0.6;0;110;20;11;58
2024-09-03;2;25.2;2.1;0;125;19;14;54.346532782066
2024-09-04;1.4;22.7;1.2;14.8;100;30;8;50
2024-09-05;1.2;23.1;2.6;1.2;180;31;9;50
2024-09-06;1.6;25.4;1.6;0;263;36;9;53
2024-09-07;2;26.5;2.3;0;227;18;13;53
2024-09-08;2;27;3.1;0.8;239;11;13;51
2024-09-09;2;25.2;2.2;0;272;30;17;54
2024-09-10;2;24.3;1.8;0;261;33;13;54
2024-09-11;2;24.3;0.9;0;186;25;11;55
2024-09-12;1.8;25.5;1.6;0;242;32;13;51
2024-09-13;1.6;22.3;2;0;203;26;12;47
2024-09-14;2;22.3592305924135;1.77952328054847;0;203.160762949713;16;9;53
2024-09-15;2;22.1565999192643;1.77883317078113;0.871728202043022;198.888322037974;11;7;56
2024-09-16;1.8;21.9539692461152;1.77814306101379;0.88000030195285;194.615881126235;40;14;52
2024-09-17;2;21.7513385729661;1.77745295124645;0.888272401862678;190.343440214495;31;11;53.7662002484862
2024-09-18;2;21.5487078998169;1.77676284147911;0.896544501772506;186.070999302756;23;7;54.3855893123866
2024-09-19;1.8;21.3460772266678;1.77607273171177;0.904816601682334;181.798558391017;27;7;53
2024-09-20;1.6;21.1434465535187;1.77538262194443;0;177.526117479278;41;10;60
2024-09-21;2;20.7;1.9;0;52;13;6;64
2024-09-22;2;23.1;1.2;0;184;11;9;53
2024-09-23;2;23.2;0.8;0;196;30;16;50
2024-09-24;2.2;23.7;2.9;0;165;23;25;48
2024-09-25;1.8;25.4;3.9;0;202;18;15;48
2024-09-26;1.2;28.1;6.8;0;237;13;27;40
2024-09-27;2;24.9;4.1;0;209;13;13;54
2024-09-28;2;20.5;2.6;0;238;22;7;52
2024-09-29;1.8;20.4;2.5;0;229;13;5;48
2024-09-30;1.2;21.8;1.4;0;231;40;7;44
2024-10-01;1.25;21.7;1.6;0;183;32;7;40
2024-10-02;1.6;26.5;3.4;0;182;44;22;39
2024-10-03;1.8;22.6;3.2;0;231;25;10;52
2024-10-04;1.4;20.2;2;0;223;44;14;50
2024-10-05;2;21;2;0;208;22;9;55
2024-10-06;2;26.9;3.2;0;200;24;24;32
2024-10-07;1.8;24.9;2.3;2.4;145;49;19;38
2024-10-08;1.4;22.4;4.7;0;102;21;12;45
2024-10-09;2;24.4;6.8;2.4;136;6;30;54
2024-10-10;2;22.5;3.9;0;190;16;9;51
2024-10-11;1.8;20.8;2.2;0;181;39;11;53
2024-10-12;1.6;21.6;0.8;0.4;140;26;12;43
2024-10-13;1.8;22.6;1;0;184;15;8;50
2024-10-14;1.6;22.8;1.2;0;141;19;8;45
2024-10-15;1.6;21.5;2.8;14;108;34;11;49
2024-10-16;1.4;22.1;0.7;0.4;155;56;10;21
2024-10-17;1;20.7;5.1;0;176;15;12;44
2024-10-18;1.2;19.8;2.3;0;196;34;11;45
2024-10-19;1;20.4;1.8;0;163;20;8;38
2024-10-20;1;21.2;0.9;0;145;18;8;35
2024-10-21;1.4;20.6;0.8;0;136;37;8;42
2024-10-22;1.8;19.7;3.9;7.2;146;25;7;47
2024-10-23;1.2;18.4;4.1;1.6;51;16;5;37
2024-10-24;1.2;19.7;0.7;0;148;50;9;30
2024-10-25;1.6;18.5;1.1;6.8;83;48;11;25
2024-10-26;1.2;16.8;3.2;14;169;10;5;43
2024-10-27;1;13.8;1.3;14.4;48;11;4;41
2024-10-28;1;17.7;3;6;119;31;5;44
2024-10-29;2.4;20.1;11.2;12.2;17;7;4;41.5974288182613
2024-10-30;2.5;21.3;1.9;2.6;117;11;9;40.8798743996049
2024-10-31;2.4;20;2.2;0;136;12;13;37
2024-11-01;1.4;19.2;1.6;0;120;7;7;48
2024-11-02;1;18.6;1.5;0;126;15;9;40
2024-11-03;1.4;17.9;3.5;16.8;47;8;6;45
2024-11-04;1.4;19;1.1;0;84;17;6;36
2024-11-05;2;20.3;0.7;0;134;39;14;27
2024-11-06;2;19.9;0.6;0;119;19;10;30
2024-11-07;1.4;18.4;1.5;0;97;23;8;35
2024-11-08;1.4;17.8;1.1;0;107;54;17;21
2024-11-09;1.8;18.5;1;0;119;35;17;17
2024-11-10;1;18.2;1.8;0;145;24;18;24
2024-11-11;1.2;16.9;1.7;0;144;59;19;13
2024-11-12;1.2;15.5;3.5;0;111;31;26;29
2024-11-13;1;13.6;4.5;15.6;19;18;5;45
2024-11-14;1.8;17.3;5.2;0.8;100;7;6;52
2024-11-15;1.4;16.8;2.1;0;68;30;9;41
2024-11-16;1.4;16.2;0.7;0;43;31;10;32
2024-11-17;1.6;16.1;1.3;0;125;28;15;17
2024-11-18;2.2;17.2;1.1;0;115;71;25;11
2024-11-19;2;18.9;2.4;0;121;49;32;17
2024-11-20;1.8;19.2;5.1;0;127;14;42;35
2024-11-21;1.8;17.6;7.2;0;29;17;51;39
2024-11-22;1.2;17.7;4.7;0;83;40;25;49
2024-11-23;1;16.9;0.9;0;72;18;9;40
2024-11-24;1.4;17;0.5;0;79;20;8;32
2024-11-25;2.6;17.2;0.8;0;52;67;10;15
2024-11-26;1.4;16.1;1.2;0;92;67;30;25
2024-11-27;2.2;15.8;0.8;0;121;77;20;20
2024-11-28;2.8;15.4;1.5;0;122;65;19;21
2024-11-29;3.2;16.6;1.2;0;120;84;18.3208864558193;12
2024-11-30;3.2;16;0.7;0;98;48;17.7108216641497;16
2024-12-01;3.2;15.1;1;0;98;39;17.1007568724802;16
2024-12-02;3.6;17;0.4;0;102;149;16.4906920808106;6
2024-12-03;2.4;17.4;0.5;0;102;38;15.880627289141;19
2024-12-04;1.6;15.1;1.2;2.4;70;51;16;20
2024-12-05;2;14.9;1.3;0;119;94;18;14
2024-12-06;1;19.4;3.5;0;128;24;11;25
2024-12-07;1;18.2;4.1;0;95;18;10;29
2024-12-08;1.8;13.4;5.5;0;98;7;8;54
2024-12-09;1;12.1;4.6;0;96;16;8;40
2024-12-10;1.2;11.5;1.3;3.6;113;51;11;33
2024-12-11;1;10.6;2.7;0;50;21;9;25
2024-12-12;1.2;11.8;1.1;0;51;45;10;22
2024-12-13;2;12.5;1.1;0;115;61;14;16
2024-12-14;1.4;12.2;2.1;0;107;49;12;27
2024-12-15;1.2;12.3;2.9;0;120;42;10;30
2024-12-16;1.4;11;2.3;0;120;74;11;21
2024-12-17;2.2;10.9;2.2;0;96;93;14;17
2024-12-18;2.25;15.9;2.4;0;93;122;14.1874435592102;10
2024-12-19;2.2;17.8;6;0;49;22;14.9836423080504;42
2024-12-20;1.4;13;2.7;0;122;70;15.7798410568905;32
2024-12-21;1.6;11.2;1.6;0;119;44;16.5760398057306;28
2024-12-22;1.2;14.3;3.1;0;114;22;17.3722385545708;30
2024-12-23;2;14.7;8.8;0;101;16;18.1684373034109;57
2024-12-24;1.75;13.7;1.6;0;119;71;18.964636052251;23
2024-12-25;1.6;14.5;2.2;0;107;25;19.7608348010911;38
2024-12-26;2.6;13.2;0.8;0;70;81;20.5570335499313;14
2024-12-27;2.4;11.7;1.7;0;47;94;26;20
2024-12-28;2;11.9;2.1;0;108;34;21;24
2024-12-29;2.2;10.9;1.6;0;118;54;19;21
2024-12-30;2.4;10.9;2;0;121;77;23;18
2024-12-31;1.8;10.3;2;8.4;28;31;20;28
2025-01-01;1.8;11.1;1.6;2.8;50;23;23;26
2025-01-02;1.4;11.7;3.1;0;119;53;14;17
2025-01-03;1.2;14;3.3;0;86;37;10;30
2025-01-04;1.2;14.6;3.2;0;103;33;12;39
2025-01-05;1.8;14.1;6;0;84;15;15;45
2025-01-06;1.6;14.8;4;0;52;13;8;52
2025-01-07;1;12.8;5;0;120;19;6;43
2025-01-08;1.4;15.3;6.3;0;106;18;6;45
2025-01-09;1;17.2;6;0;115;16;6;42
2025-01-10;1;16.2;5.2;0;105;13;6;37
2025-01-11;1.4;18.4;5.2;0;92;11;5;48
2025-01-12;1.8;15.2;6.3;0;132;16;5;61
2025-01-13;1.2;10.1;1.8;0;133;35;10;36
2025-01-14;1.8;8.6;2.7;0;136;56;14;28
2025-01-15;2.6;8.4;1.5;0;135;80;27;18
2025-01-16;1.8;8.7;4.8;15.6;115;30;15;34
2025-01-17;1;10;6.4;4.8;22;20;11;35
2025-01-18;1.8;10.7;3.5;0;136;55;16;26
2025-01-19;1.8;9.7;2.1;0;136;29;17;27
2025-01-20;2.2;11.6;1.8;0;75;72;20;23
2025-01-21;2.6;13.5;0.9;0.8;56;124;27;9
2025-01-22;2.2;16.3;1.8;0;118;98;21;17
2025-01-23;1;17.6;4;0;120;26;7;36
2025-01-24;1.2;17.2;3.8;0;142;31;11;29
2025-01-25;1.4;15.7;5.1;0;60;11;7;48
2025-01-26;1.4;15.3;4.2;0;101;13;7;45
2025-01-27;1.4;20.2;9.7;1.8;111;13;5;45
2025-01-28;2;14.1;11;2.2;134;9;5;61
2025-01-29;1.4;13.1;5.1;1.6;42;22;8;42
2025-01-30;1.8;13.7;4.4;0;113;20;5;48
2025-01-31;1.4;13.3;2.6;0;144;37;7;46
2025-02-01;1;10.2;1.9;3.2;121;19;11;35
2025-02-02;1;10.2;2.4;0;159;25;10;37
2025-02-03;1.2;10.8;2.4;0;155;63;13;20
2025-02-04;1.6;12.2;2.3;0;162;64;16;24
2025-02-05;2;11.9;2.2;0;165;75;18;22
2025-02-06;2.2;11;2.2;0;163;73;22;23
2025-02-07;2.4;11.7;2.6;0;154;58;25;32
2025-02-08;1;13.8;3.3;0;171;28;9;42
2025-02-09;1.4;12.4;1.9;0;168;24;12;30
2025-02-10;1.6;12.1;1.8;0;101;49;13;36
2025-02-11;1.4;13.7;1.5;0;171;54;12;34
2025-02-12;2.2;14;1.5;0.8;89;43;19;34
2025-02-13;1;14.1;2.2;0;167;49;9;27
2025-02-14;1.6;15.6;1.7;0;177;68;15;24
2025-02-15;2.2;14;1;0;112;25;18;35
2025-02-16;2.6;14.3;1;0;171;22;24;37
2025-02-17;3.2;14.7;1.2;0;167;39;35;40
2025-02-18;2.6;14.4;1;1.2;111;29;25;53
2025-02-19;2.8;14.9;0.6;0;140;49;30;42
2025-02-20;2.4;14.6;1.4;0;135;35;27;49
2025-02-21;2;15.1;1.3;0;80;35;23;53
2025-02-22;2.2;14;1.3;2;73;18;28;39
2025-02-23;1.4;14.5;1.2;5.2;113;24;19;39
2025-02-24;1.2;15.5;3;0;149;40;10;30
2025-02-25;1.4;16.1;4;0;52;20;7;44
2025-02-26;1.4;12.9;3.4;0;207;32;7;41
2025-02-27;1.4;12.8;1.7;0;127;50;12;28
2025-02-28;1.8;12.5;1.8;0;104;26;13;52
2025-03-01;2;12.4;5.3;2.8;75;7;13;61
2025-03-02;2.2;11.6;7.5;7.2;63;5;16;61
2025-03-03;2.25;12.062469215413;4;7.2;35;23;12;65
2025-03-04;2.5;12.4153586053169;9.3;3.2;27;6;18;67
2025-03-05;2.4;12.7682479952209;7.3;15.6;8;7;16;73
2025-03-06;2.4;13.1211373851248;6.9;0.8;65;6;21;70
2025-03-07;1.6;13.4740267750288;1.5;0;70;25;22;44
2025-03-08;2.4;13.8269161649327;3.5;0.4;80;24;20;57
2025-03-09;2;14.1798055548367;3.9;0;185;11;14;59
2025-03-10;1.4;14.5326949447406;2.1;0.4;167;29;8;45
2025-03-11;1.6;14.9;3.5;1.6;156;29;6;52
2025-03-12;1.8;15.4;4.5;0;210;16;7;51
2025-03-13;1.2;12.7;2.2;4.4;57;39;13;37
2025-03-14;1.4;9.8;2;9.6;40;24;18;37
2025-03-15;2;11.2;2.3;0;196;28;60;46
2025-03-16;2.4;12.1;0.9;0.4;122;28;111;32
2025-03-17;1.6;9.9;1.2;0.4;29;19;41;39
2025-03-18;2;11;3.5;22.4;22;11;22;53
2025-03-19;3;13.8;3.8;18.8;116;8;103;63
2025-03-20;3;14.8;6;0.4;102;6;30;68
2025-03-21;2;16.5;3.8;0.4;148;23;21;43
2025-03-22;2;14.8;5.7;0;184;7;13;58
2025-03-23;2;13.8;4.3;0;242;5;6;53
2025-03-24;1.4;14.2;2.4;0;217;13;12;45
2025-03-25;1;14.4;1.1;0;218;39;14;36
2025-03-26;1.2;15;2.1;0;253;32;13;41
2025-03-27;1.4;13.9;2.9;0;262;28;18;40
2025-03-28;1.8;15.2;2.2;0;266;29;21;40
2025-03-29;1.8;16.4;7.2;0;247;4;27;42.651179999398
2025-03-30;1.8;14.6;3;0;281;12;8;44.376617978948
2025-03-31;2.2;17.2;2.8;0;281;41;25;39
2025-04-01;1.8;15.7;2.6;0;269;28;19;59
2025-04-02;1.8;15.6;2.4;0;189;19;16;68
2025-04-03;2.4;14.9;5.6;0;87;7;12;83
2025-04-04;2.2;15.7;3.5;3.6;174;11;14;74
2025-04-05;1.8;18.1;3;0;270;9;8;52
2025-04-06;1.6;18.9;2.6;0;268;8;7;45
2025-04-07;2;19;1.9;0;282;27;17;57
2025-04-08;2.6;17.2;0.7;0;276;18;21;64
2025-04-09;3;16.8;1.9;0;283;24;24;61
2025-04-10;2.4;16.3;1.7;0;168;15;17;66
2025-04-11;2.4;15.7;3.4;0;170;8;17;65
2025-04-12;3;15.6;1.3;0.4;95;17;25;44
2025-04-13;3.6;17.6;0.8;0;191;14;29;52
2025-04-14;2.8;17.9;1.8;0;165;21;24;60
2025-04-15;2;16.6;5.7;0;230;6;28;69
2025-04-16;2;15.5;5.6;0;298;7;21;68
2025-04-17;2;18.2;3.2;0;305;12;16;65.7832465981204
2025-04-18;1.25;18.4;3.6;0;291;10;11;64.942659419869
2025-04-19;2;17.3;6.6;0;259;4;32;64.1020722416176
2025-04-20;2;16;3.4;0;301;5;6;63.2614850633662
2025-04-21;2;17;3.4;0;270;5;8;62.4208978851149
2025-04-22;2;15.7;1.5;9.2;134;29;14;61.5803107068635
2025-04-23;2;16.9;3.1;0;297;23;13;60.7397235286121
2025-04-24;2;18.2;2.6;0;312;26;13;59.8991363503607
2025-04-25;2.5;18.2;1.1;0;288;29;18;59.0585491721094
2025-04-26;2;19;1.2;0;268;12;12;53
2025-04-27;2;18.1;3.7;0;325;7;4;67
2025-04-28;2;16.9;3.09777278524801;0;153;11.8202027529326;10.9339175219379;67.1554122267823
2025-04-29;2;17;2.1;0;237;12;10;69
2025-04-30;2;17.2;6.1;0;200;7;11;74
2025-05-01;2.2;17.9;4.3;0;213;3;13;80
2025-05-02;3;18.1;4.2;0;125;6;16;83
2025-05-03;3;20.2;2.1;0;294;14;20;68
2025-05-04;2;21.7;6.2;0;310;4;20;69
2025-05-05;2;20.6;2.8;0;194;19;11;58
2025-05-06;2;17.5;3.3;0;294;16;10;72
2025-05-07;2;16.9;2;0;150;17;9;67
2025-05-08;2;16.3;1.8;18.4;162;30;11;63
2025-05-09;2;18;1.6;0;265;24;14;63
2025-05-10;2;18.1;2.7;0;171;9;11;65
2025-05-11;2;20.3;2.2;0;301;5;10;57
2025-05-12;2;18.8;4.2;0;330;15;11;59
2025-05-13;2;18.8;1.2;0;247;17;12;68
2025-05-14;2;18.7;2;0;183;7;11;65
2025-05-15;1.4;19.7;1.4;0;264;26;16;48
2025-05-16;2;20.8;3.4;0;339;21;25;68
2025-05-17;2;20.1;2.3;0;248;11;24;73
2025-05-18;2.2;20.8;1.8;0;320;9;27;78
2025-05-19;2.2;23.2;3.5;0;319;17;47;62
2025-05-20;2.2;22.2;3.1;2;347;19;23;76
2025-05-21;2;21.6;3.9;0;333;18;25;69.4059443905014
2025-05-22;2;20.8;2.6;0;295;16;21;67.1229268020915
2025-05-23;2;19.1;3;0;297;14;21;64.8399092136816
2025-05-24;2;20.5;1.9;0;338;11;19;62.5568916252716
2025-05-25;2;21.9;2.1;0;335;12;22;60.2738740368617
2025-05-26;2;21.6;1.6;0;313;13;29;57.9908564484518
2025-05-27;2;22.2;1;0;326;18;23;55.7078388600419
2025-05-28;2;22.8;1.6;0;329;22;27;47
2025-05-29;2;24;1.2;0;332;33;30;60
2025-05-30;2;23.8;1.9;0;316;20;30;68
2025-05-31;2;24.8;1.6;0;296;15;26;70
2025-06-01;2;25.3;2.8;0;297;10;26;74
2025-06-02;2;24.4;3.2;0;275;10;27;76
2025-06-03;2;22.3;1.9;7.2;238;20;31;61
2025-06-04;2.2;23.6;3;0;301;21;33;64
2025-06-05;3;23.8;0.9;0;301;25;44;76
2025-06-06;2.6;23.8;1.1;0;312;18;40;71
2025-06-07;2.4;24;1.3;0;331;13;35;72
2025-06-08;2.4;24.4;1.3;0;297;5;35;61
2025-06-09;2.2;24.2;1.7;0;226;18;38;53
2025-06-10;2.2;25.4;1.9;0;270;28;30;62
2025-06-11;2.6;26.4;1.2;0;217;38;40;55
2025-06-12;2.8;25.6;0.8;0;312;22;42;67
2025-06-13;3.4;25.5;1;0;233;11;55;75
2025-06-14;4;26.5;1;0;269;11;50;74
2025-06-15;3;26.3;1.5;0;278;4;47;68
2025-06-16;2.5;25.6;1.2;0;272;15;46;57
2025-06-17;2.6;26.4;1.7;0.8;280;18;50;55
2025-06-18;2.2;26.2;1.2;0;252;16;38;66
2025-06-19;2;26.3;1.4;2;271;21;36;66
2025-06-20;2.4;27.6;2.2;0;319;20;41;68
2025-06-21;2;27.5;1.4;0;281;15;37;68
2025-06-22;2.2;27.7;2.4;0;305;10;35;75
2025-06-23;2;27.8;2.4;0;317;17;36;67
2025-06-24;2;28.4;1.7;0;327;19;30;62
2025-06-25;2;27.8;1.6;0;305;26;36;61
2025-06-26;2.2;28;1;0;324;22;42;61
2025-06-27;2.2;27.6;2.7;0;321;19;44;66
2025-06-28;2;29.5;1.7;0;318;18;36;52
2025-06-29;2;30.8;0.7;0;319;16;32;64
2025-06-30;2;30.2;2.1;0;326;25;34;56
2025-07-01;2;29.8;1.9;0;305;33;32;49
2025-07-02;2;29.7;2.1;0;287;23;35;66
2025-07-03;2;29.3;2.1;0;305;16;26;67.8378237724506
2025-07-04;2;29.4;1.4;0;313;18;32;72.1879832000406
2025-07-05;2;29.1;2.5;1.2;306;9;33;76.5381426276305
2025-07-06;2;28.8;3.1;1.6;323;7;21;86
2025-07-07;2;28.4;2.5;0;312;11;29;78.3339190739316
2025-07-08;2.25;26.5;1.9;0.4;202;10;41;75.7795360926427
2025-07-09;2.5;27;4.9;0.8;266;11;54;73.2251531113538
2025-07-10;2.25;27.8;2.4;0;281;9;43;70.6707701300649
2025-07-11;2.25;27.7;3.2;0;309;12;42;68.116387148776
2025-07-12;2;25.5;2.7;6.8;243;6;26;65.5620041674871
2025-07-13;2;26.4;2.1;0;324;9;25;63.0076211861981
2025-07-14;2;27.5;1;0;279;11;30;60.4532382049092
2025-07-15;2;27.9;0.8;0;314;19;28;57
2025-07-16;2;28.7;2.1;0;322;21;30;54
2025-07-17;2.2;29;2.9;0;310;23;41;60
2025-07-18;2.4;28.2;1.7;0;253;14;51;60
2025-07-19;2.2;28.8;1.6;0;316;9;43;61
2025-07-20;2;30.7;3.2;0;325;9;31;46
2025-07-21;2;29;1.8;0;319;12;32;60
2025-07-22;2;27.4;2.9;0;309;9;38;57
2025-07-23;2;27.4;2;0;211;11;34;62
2025-07-24;1.4;22.5;3.5;5.6;34;8;25;44
2025-07-25;2;23.9;2.7;0;306;13;19;54
2025-07-26;2;25.6;1.9;0;317;13;24;61
2025-07-27;2;26.7;2.1;0;313;7;20;71
2025-07-28;1.6;26.6;2.3;0;311;18;30;51
2025-07-29;2;24.9;3.2;1.2;225;10;26;60
2025-07-30;2;25.9;3.3;0;304;12;30;71
2025-07-31;2;25.7;2.7;0;304;14;23;75
2025-08-01;2;26.1;2.2;0.8;251;14;27;58
2025-08-02;2;26.6;1.4;0;296;10;23;62
2025-08-03;2;26.6;1.7;0;243;8;22;61
2025-08-04;2;26.7;3;0;287;9;30;64
2025-08-05;2;27.6;1.3;0;275;15;28;63
2025-08-06;2;27.1;2.6;0;279;13;27;62
2025-08-07;2;27.4;1.6;0;295;11;32;74
2025-08-08;2;27.7;1.3;0;290;16;29;62
2025-08-09;2;28.2;1;0;291;9;26;69
2025-08-10;2;29.2;1.1;0;295;12;27;59
2025-08-11;3;32.8;2.4;0;284;30;49;65
2025-08-12;2.2;29.5;1.1;0;278;9;33;77
2025-08-13;2.2;29.2;1.1;0;258;23;35;56
2025-08-14;2;28.4;0.9;0;261;22;30;57
2025-08-15;2;29.3;1.6;0;292;14;29;47
2025-08-16;2.2;30.5;2.2;0;259;18;32;60
2025-08-17;2.8;32.7;1.6;0;220;24;38;59
2025-08-18;3;30.2;2.9;0;220;20;48;60.9405985694289
2025-08-19;2.2;28.4;2.5;2;228;9;32;69
2025-08-20;2;27.1;1.9;0;224;17;32;55
2025-08-21;2;26.7;3.2;0;262;12;27;44
2025-08-22;2;26.2;2;0;197;12;20;54
2025-08-23;2;26.6;2.3;0;233;8;20;56
2025-08-24;2;27;2.3;0;269;7;24;60
2025-08-25;2;27.9;1.2;0;206;9;26;58
2025-08-26;2;28;1.1;0;230;18;32;56
2025-08-27;2;27.6;1.2;0;224;13;33;66
2025-08-28;2.25;27.9;1.9;0;268;18;43;67
2025-08-29;2;27.9;2.8;0;256;10;38;54
2025-08-30;2;26.7;3.1;0;270;11;24;66
2025-08-31;2;28;1.8;0;267;9;26;70
